link,generation ,engine,start_of_production,powertrain_architecture,body_type,seats,doors,fuel_type,acceleration_0-100km/h,acceleration_0-62mph,maximum_speed,weight-to-power_ratio,weight-to-torque_ratio,power,power_per_litre,torque,engine_layout,engine_displacement,number_of_cylinders,engine_configuration,cylinder_bore,piston_stroke,number_of_valves_per_cylinder,fuel_injection_system,engine_aspiration,kerb_weight,max_weight,max_load,fuel_tank_capacity,length,width,height,wheelbase,minimum_turning_diameter,drivetrain_architecture,drive_wheel,number_of_gears_and_type_of_gearbox,front_suspension,rear_suspension,front_brakes,rear_brakes,assisting_systems,steering_type,power_steering,tires_size,wheel_rims_size,fuel_consumption_urban,fuel_consumption_extra_urban,fuel_consumption_combined,co2_emissions,emission_standard,engine_code,compression_ratio,engine_oil_capacity,front_track,rear_track,drag_coefficient,acceleration_0-60mph,end_of_production,coolant
https://www.auto-data.net/en/porsche-911-992-gt3-4.0-510hp-pdk-42482,911 (992),GT3 4.0 (510 Hp) PDK ,2021,Internal Combustion engine ,Coupe ,2 ,2,Petrol (Gasoline) ,3.4,3.4,318.0,"2.8 kg/Hp, 355.4 Hp/tonne ","3.1 kg/Nm, 327.5 Nm/tonne ",510 Hp @ 8400 rpm. ,127.6,470 Nm @ 6100 rpm.,"Rear, Longitudinal ",3996.0,6.0,Boxer ,102.0,81.5,4.0,Direct injection ,,1435,1782.0,347,64.0,4573.0,1852,1279,2457.0,10.4,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"7 gears, automatic transmission PDK ",Double wishbone ,Independent multi-link suspension ,"Ventilated discs, 408x34 mm ","Ventilated discs, 380x30 mm ",ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,Front wheel tires: 255/35 ZR 20Rear wheel tires: 315/30 ZR 21 ,Front wheel rims: 9.5 J x 20Rear wheel rims: 12 J x 21 ,,,,,Euro 6d-ISC-FCM ,DRM ,13.3,,1601,1553,0.34,,,
https://www.auto-data.net/en/porsche-911-992-gt3-4.0-510hp-42481,911 (992),GT3 4.0 (510 Hp) ,2021,Internal Combustion engine ,Coupe ,2 ,2,Petrol (Gasoline) ,3.9,3.9,320.0,"2.8 kg/Hp, 359.7 Hp/tonne ","3 kg/Nm, 331.5 Nm/tonne ",510 Hp @ 8400 rpm. ,127.6,470 Nm @ 6100 rpm.,"Rear, Longitudinal ",3996.0,6.0,Boxer ,102.0,81.5,4.0,Direct injection ,Naturally aspirated engine ,1418,1765.0,347,64.0,4573.0,1852,1279,2457.0,10.4,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Double wishbone ,Independent multi-link suspension ,"Ventilated discs, 408x34 mm ","Ventilated discs, 380x30 mm ",ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,Front wheel tires: 255/35 R20Rear wheel tires: 315/30 R21 ,Front wheel rims: 9.5J x 20Rear wheel rims: 12J x 21 ,,,,,EU6 AP ,DRM ,13.3,,1601,1553,0.34,,,
https://www.auto-data.net/en/porsche-911-992-carrera-gts-3.0-480hp-pdk-43906,911 (992),Carrera GTS 3.0 (480 Hp) PDK ,2021,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,3.4,3.4,311.0,"3.2 kg/Hp, 310.7 Hp/tonne ","2.7 kg/Nm, 368.9 Nm/tonne ",480 Hp @ 6500 rpm. ,161.0,570 Nm @ 2300-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1545,1985.0,440,64.0,4533.0,1852,1301,2450.0,11.2,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"8 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,"Ventilated discs, 408 mm ","Ventilated discs, 380 mm ","ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,Front wheel tires: 245/35 R20Rear wheel tires: 305/30 R21 ,Front wheel rims: 8.5J x 20Rear wheel rims: 11.5J x 21 ,,,,,Euro 6d-ISC-FCM ,DKKA ,,8.0,,,0.31,3.2,,
https://www.auto-data.net/en/porsche-911-992-carrera-gts-3.0-480hp-43904,911 (992),Carrera GTS 3.0 (480 Hp) ,2021,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,4.1,4.1,311.0,"3.1 kg/Hp, 317.9 Hp/tonne ","2.6 kg/Nm, 377.5 Nm/tonne ",480 Hp @ 6500 rpm. ,161.0,570 Nm @ 2300-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1510,1955.0,445,64.0,4533.0,1852,1303,2450.0,11.2,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"7 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,"Ventilated discs, 408 mm ","Ventilated discs, 380 mm ","ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,Front wheel tires: 245/35 R20Rear wheel tires: 305/30 R21 ,Front wheel rims: 8.5J x 20Rear wheel rims: 11.5J x 21 ,,,,,Euro 6d-ISC-FCM ,DKKA ,,8.0,,,0.31,3.9,,
https://www.auto-data.net/en/porsche-911-992-carrera-4-gts-3.0-480hp-pdk-43916,911 (992),Carrera 4 GTS 3.0 (480 Hp) PDK ,2021,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,3.3,3.3,309.0,"3.3 kg/Hp, 300.9 Hp/tonne ","2.8 kg/Nm, 357.4 Nm/tonne ",480 Hp @ 6500 rpm. ,161.0,570 Nm @ 2300-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1595,2010.0,415,67.0,4533.0,1852,1301,2450.0,11.2,The Internal combustion engine (ICE) drives permanently the four wheels of the vehicle. ,All wheel drive (4x4) ,"8 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,"Ventilated discs, 408 mm ","Ventilated discs, 380 mm ","ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,Front wheel tires: 245/35 R20Rear wheel tires: 305/30 R21 ,Front wheel rims: 8.5J x 20Rear wheel rims: 11.5J x 21 ,,,,,Euro 6d-ISC-FCM ,DKKA ,,8.0,,,0.31,3.1,,
https://www.auto-data.net/en/porsche-911-992-carrera-4-gts-3.0-480hp-43907,911 (992),Carrera 4 GTS 3.0 (480 Hp) ,2021,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,4.1,4.1,309.0,"3.3 kg/Hp, 307.7 Hp/tonne ","2.7 kg/Nm, 365.4 Nm/tonne ",480 Hp @ 6500 rpm. ,161.0,570 Nm @ 2300-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1560,1980.0,420,67.0,4533.0,1852,1303,2450.0,11.2,The Internal combustion engine (ICE) drives permanently the four wheels of the vehicle. ,All wheel drive (4x4) ,"7 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,"Ventilated discs, 408 mm ","Ventilated discs, 380 mm ","ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,Front wheel tires: 245/35 R20Rear wheel tires: 305/30 R21 ,Front wheel rims: 8.5J x 20Rear wheel rims: 11.5J x 21 ,,,,,Euro 6d-ISC-FCM ,DKKA ,,8.0,,,0.31,3.9,,
https://www.auto-data.net/en/porsche-911-992-carrera-s-3.0-450hp-pdk-34997,911 (992),Carrera S 3.0 (450 Hp) PDK ,2018,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,3.7,3.7,308.0,"3.4 kg/Hp, 297 Hp/tonne ","2.9 kg/Nm, 349.8 Nm/tonne ",450 Hp @ 6500 rpm. ,151.0,530 Nm @ 2300-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1515,1985.0,470,64.0,4519.0,1852,1300,2450.0,11.2,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"8 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,"ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,245/35 ZR 20; 305/30 ZR 21 ,8.5J x 20; 11.5J x 21 ,10.7,7.9,8.9,205.0,Euro 6d - TEMP ,DKKA ,10.2,8.0,1589,1557,0.29,3.5,,
https://www.auto-data.net/en/porsche-911-992-carrera-4s-3.0-450hp-pdk-34999,911 (992),Carrera 4S 3.0 (450 Hp) PDK ,2018,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,3.6,3.6,306.0,"3.5 kg/Hp, 287.5 Hp/tonne ","3 kg/Nm, 338.7 Nm/tonne ",450 Hp @ 6500 rpm. ,151.0,530 Nm @ 2300-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1565,2010.0,445,67.0,4519.0,1852,1300,2450.0,11.2,The Internal combustion engine (ICE) drives permanently the four wheels of the vehicle. ,All wheel drive (4x4) ,"8 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,"ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,245/35 ZR 20; 305/30 ZR 21 ,8.5J x 20; 11.5J x 21 ,11.1,7.8,9,206.0,Euro 6d - TEMP ,DKKA ,10.2,8.0,1589,1557,0.29,3.4,,
https://www.auto-data.net/en/porsche-911-992-carrera-t-3.0-385hp-pdk-46703,911 (992),Carrera T 3.0 (385 Hp) PDK ,2022,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,4.0,4.0,291.0,"3.9 kg/Hp, 255.8 Hp/tonne ","3.3 kg/Nm, 299 Nm/tonne ",385 Hp @ 6500 rpm. ,129.2,450 Nm @ 1950-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1505,1880.0,375,64.0,4530.0,1852,1291,2450.0,11.2,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"8 gears, automatic transmission PDK ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,"Ventilated discs, 330 mm ","Ventilated discs, 330 mm ","ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,Front wheel tires: 245/35 ZR20Rear wheel tires: 305/30 ZR21 ,Front wheel rims: 8.5J x 20 ET53Rear wheel rims: 11.5J x 21 ET67 ,,,,,Euro 6d-ISC-FCM ,DKCA ,,8.3,,,0.3,3.8,,
https://www.auto-data.net/en/porsche-911-992-carrera-t-3.0-385hp-46702,911 (992),Carrera T 3.0 (385 Hp) ,2022,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,4.5,4.5,291.0,"3.8 kg/Hp, 261.9 Hp/tonne ","3.3 kg/Nm, 306.1 Nm/tonne ",385 Hp @ 6500 rpm. ,129.2,450 Nm @ 1950-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1470,1850.0,380,64.0,4530.0,1852,1293,2450.0,11.2,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"7 gears, manual transmission ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,"Ventilated discs, 330 mm ","Ventilated discs, 330 mm ","ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,Front wheel tires: 245/35 ZR20Rear wheel tires: 305/30 ZR21 ,Front wheel rims: 8.5J x 20 ET53Rear wheel rims: 11.5J x 21 ET67 ,,,,,Euro 6d-ISC-FCM ,DKCA ,,8.3,,,0.3,4.3,,
https://www.auto-data.net/en/porsche-911-992-carrera-4-3.0-385hp-pdk-37859,911 (992),Carrera 4 3.0 (385 Hp) PDK ,2019,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,4.2,4.2,291.0,"4 kg/Hp, 247.6 Hp/tonne ","3.5 kg/Nm, 289.4 Nm/tonne ",385 Hp @ 6500 rpm. ,129.2,450 Nm @ 1950-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1555,1985.0,430,67.0,4519.0,1852,1298,2450.0,11.2,The Internal combustion engine (ICE) drives permanently the four wheels of the vehicle. ,All wheel drive (4x4) ,"8 gears, automatic transmission PDK ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,"Ventilated discs, 330 mm ","Ventilated discs, 330 mm ","ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,Front wheel tires: 235/40 ZR 19Rear wheel tires: 295/35 ZR 20 ,Front wheel rims: 8.5J x 19Rear wheel rims: 11.5J x 20 ,13.2,6.8,9.2,210.0,Euro 6d - TEMP - EVAP - ISC ,DKCA ,10.2,8.3,1591,1557,0.29,4.0,,
https://www.auto-data.net/en/porsche-911-992-carrera-3.0-385hp-pdk-37455,911 (992),Carrera 3.0 (385 Hp) PDK ,2019,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,4.0-4.2,4.0-4.2,293.0,"3.9 kg/Hp, 255.8 Hp/tonne ","3.3 kg/Nm, 299 Nm/tonne ",385 Hp @ 6500 rpm. ,129.2,450 Nm @ 1950-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,,Direct injection ,"BiTurbo, Intercooler ",1505,1960.0,455,64.0,4519.0,1852,1298,2450.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"8 gears, automatic transmission PDK ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,"Ventilated discs, 330 mm ","Ventilated discs, 330 mm ","ABS (Anti-lock braking system)4-wheel steering (4WS, active rear steering) ",Steering rack and pinion ,Electric Steering ,Front wheel tires: 235/40 ZR19Rear wheel tires: 295/35 ZR20 ,Front wheel rims: 8.5J x 19Rear wheel rims: 11.5J x 20 ,11.2,7.7,9,206.0,Euro 6d-TEMP-EVAP-ISC ,DKCA ,,8.3,1591,1557,0.29,3.8,,
https://www.auto-data.net/en/porsche-911-rsr-991-4.0-510hp-automatic-32926,911 RSR (991),4.0 (510 Hp) Automatic ,2016,Internal Combustion engine ,Coupe ,2 ,2,Petrol (Gasoline) ,,,,"2.4 kg/Hp, 410.3 Hp/tonne ",,510 Hp ,,,"Rear, Longitudinal ",,6.0,Boxer ,102.0,81.5,4.0,Direct injection ,Naturally aspirated engine ,1243,,,,4557.0,2042-2048,,2516.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, automatic transmission ",Double wishbone ,Double wishbone ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,30/68 R18; 31/71 R18 ,12.5J x 18; 13J x 18 ,,,,,,,,,,,,,,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-turbo-s-3.8-580hp-pdk-22601,911 Cabriolet (991 II),Turbo S 3.8 (580 Hp) PDK ,2015,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,3,3,330.0,"2.9 kg/Hp, 347.3 Hp/tonne ","2.2 kg/Nm, 449.1 Nm/tonne ",580 Hp @ 6750 rpm. ,152.6,750 Nm @ 2250-4000 rpm.,"Rear, Longitudinal ",3800.0,6.0,Boxer ,102.0,77.5,4.0,Direct injection ,"BiTurbo, Intercooler ",1670,2045.0,375,68.0,4507.0,1880,1294,2450.0,,,All wheel drive (4x4) ,"7 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,245/35 ZR 20; 305/30 ZR 20 ,9J x 20; 11.5J x 20 ,12.1,7.6,9.3,216.0,Euro 6 ,MDA.CA ,9.8,7.5,1541,1590,0.32,2.9,2018.0,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-turbo-3.8-540hp-pdk-22600,911 Cabriolet (991 II),Turbo 3.8 (540 Hp) PDK ,2015,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,3.1,3.1,320.0,"3.1 kg/Hp, 324.3 Hp/tonne ","2.3 kg/Nm, 426.4 Nm/tonne ",540 Hp @ 6400 rpm. ,142.1,710 Nm @ 2250-4000 rpm.,"Rear, Longitudinal ",3800.0,6.0,Boxer ,102.0,77.5,4.0,Direct injection ,"BiTurbo, Intercooler ",1665,2065.0,400,68.0,4507.0,1880,1294,2450.0,,,All wheel drive (4x4) ,"7 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,245/35 ZR 20; 305/30 ZR 20 ,9J x 20; 11.5J x 20 ,12.1,7.6,9.3,216.0,Euro 6 ,MDA.BA ,9.8,7.5,1541,1590,0.32,2.9,2018.0,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-carrera-gts-3.0-450hp-pdk-29864,911 Cabriolet (991 II),Carrera GTS 3.0 (450 Hp) PDK ,2017,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,3.8,3.8,308.0,"3.4 kg/Hp, 292.2 Hp/tonne ","2.8 kg/Nm, 357.1 Nm/tonne ",450 Hp @ 6500 rpm. ,151.0,550 Nm @ 2150−5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1540,1985.0,445,64.0,4528.0,1852,1291,2450.0,11.1,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"7 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,245/35 ZR 20; 305/30 ZR 20 ,9J x 20; 12J x 20 ,10.8,7,8.4,190.0,Euro 6 ,MDC.JA ,10.0,8.0,1539,1544,0.32,3.6,2018.0,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-carrera-gts-3.0-450hp-29853,911 Cabriolet (991 II),Carrera GTS 3.0 (450 Hp) ,2017,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,4.2,4.2,310.0,"3.4 kg/Hp, 296.1 Hp/tonne ","2.8 kg/Nm, 361.8 Nm/tonne ",450 Hp @ 6500 rpm. ,151.0,550 Nm @ 2150−5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1520,1970.0,450,64.0,4528.0,1852,1291,2450.0,11.1,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"7 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,245/35 ZR 20; 305/30 ZR 20 ,9J x 20; 12J x 20 ,12.9,7.3,9.4,214.0,Euro 6 ,MDC.JA ,10.0,8.0,1539,1544,0.32,4.0,2018.0,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-carrera-4-gts-3.0-450hp-pdk-29798,911 Cabriolet (991 II),Carrera 4 GTS 3.0 (450 Hp) PDK ,2017,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,3.7,3.7,306.0,"3.5 kg/Hp, 283.9 Hp/tonne ","2.9 kg/Nm, 347 Nm/tonne ",450 Hp @ 6500 rpm. ,151.0,550 Nm @ 2150-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1585,2015.0,430,67.0,4528.0,1852,1293,2450.0,11.1,,All wheel drive (4x4) ,"7 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,245/35 ZR 20; 305/30 ZR 20 ,9J x 20; 12J x 20 ,11.2,7.3,8.7,196.0,Euro 6 ,MDC.JA ,10.0,8.0,1539,1544,0.32,3.5,2018.0,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-carrera-4-gts-3.0-450hp-29855,911 Cabriolet (991 II),Carrera 4 GTS 3.0 (450 Hp) ,2017,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,4.1,4.1,308.0,"3.5 kg/Hp, 287.5 Hp/tonne ","2.8 kg/Nm, 351.4 Nm/tonne ",450 Hp @ 6500 rpm. ,151.0,550 Nm @ 2150-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1565,2000.0,435,67.0,4528.0,1852,1293,2450.0,11.1,,All wheel drive (4x4) ,"7 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,245/35 ZR 20; 305/30 ZR 20 ,9J x 20; 12J x 20 ,13.3,7.6,9.7,220.0,Euro 6 ,MDC.JA ,10.0,8.0,1539,1544,0.32,3.9,2018.0,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-carrera-s-3.0-420hp-pdk-22288,911 Cabriolet (991 II),Carrera S 3.0 (420 Hp) PDK ,2015,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,4.3,4.3,304.0,"3.6 kg/Hp, 274.5 Hp/tonne ","3.1 kg/Nm, 326.8 Nm/tonne ",420 Hp @ 6500 rpm. ,140.9,500 Nm @ 1700-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,,,4.0,Direct injection ,"BiTurbo, Intercooler ",1530,1965.0,435,64.0,4499.0,1808,1291,2450.0,11.2,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"7 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,245/35 ZR20; 305/30 ZR20 ,8.5J x 20; 11.5J x 20 ,10.2,6.5,7.8,178.0,Euro 6 ,"MA2.01, MA2.02 ",10.0,8.0,,,0.3,4.1,2018.0,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-carrera-s-3.0-420hp-22283,911 Cabriolet (991 II),Carrera S 3.0 (420 Hp) ,2015,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,4.5,4.5,306.0,"3.6 kg/Hp, 278.1 Hp/tonne ","3 kg/Nm, 331.1 Nm/tonne ",420 Hp @ 6500 rpm. ,140.9,500 Nm @ 1700-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,,,4.0,Direct injection ,"BiTurbo, Intercooler ",1510,1950.0,440,64.0,4499.0,1808,1291,2450.0,11.2,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"7 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,245/35 ZR20; 305/30 ZR20 ,8.5J x 20; 11.5J x 20 ,12.3,6.7,8.8,202.0,Euro 6 ,"MA2.01, MA2.02 ",10.0,8.0,,,0.3,4.3,2018.0,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-carrera-3.0-370hp-pdk-22284,911 Cabriolet (991 II),Carrera 3.0 (370 Hp) PDK ,2015,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,4.6,4.6,290.0,"4.1 kg/Hp, 243.4 Hp/tonne ","3.4 kg/Nm, 296.1 Nm/tonne ",370 Hp @ 6500 rpm. ,124.1,450 Nm @ 1700-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1520,1940.0,420,64.0,4499.0,1808,1297,2450.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"7 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,235/40 ZR 19; 295/35 ZR 19 ,8.5J x 19; 11.5J x 19 ,9.9,6.2,7.5,172.0,Euro 6 ,"MA2.01, MA2.02 ",10.0,8.0,1541,1518,0.3,4.4,2018.0,
https://www.auto-data.net/en/porsche-911-cabriolet-991-ii-carrera-3.0-370hp-22280,911 Cabriolet (991 II),Carrera 3.0 (370 Hp) ,2015,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,4.8,4.8,292.0,"4.1 kg/Hp, 246.7 Hp/tonne ","3.3 kg/Nm, 300 Nm/tonne ",370 Hp @ 6500 rpm. ,124.1,450 Nm @ 1700-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1500,1925.0,425,64.0,4499.0,1808,1297,2450.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"7 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,,235/40 ZR 19; 295/35 ZR 19 ,8.5J x 19; 11.5J x 19 ,11.9,6.5,8.5,195.0,Euro 6 ,"MA2.01, MA2.02 ",10.0,8.0,1541,1518,0.3,4.6,2018.0,
https://www.auto-data.net/en/porsche-911-targa-991-ii-4s-3.0-420hp-pdk-22590,911 Targa (991 II),4S 3.0 (420 Hp) PDK ,2015,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,4.2,4.2,301.0,"3.8 kg/Hp, 262.5 Hp/tonne ","3.2 kg/Nm, 312.5 Nm/tonne ",420 Hp @ 6500 rpm. ,140.9,500 Nm @ 1700-5000 rpm.,"Rear, Longitudinal ",2981.0,6.0,Boxer ,91.0,76.4,4.0,Direct injection ,"BiTurbo, Intercooler ",1600,2040.0,440,67.0,4499.0,1852,1293,2450.0,,,All wheel drive (4x4) ,"7 gears, automatic transmission PDK ",Independent type McPherson ,Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,245/35 ZR 20; 305/30 ZR 20 ,8.5J x 20; 11.5J x 20 ,10.4,6.7,8,184.0,Euro 6 ,"MA2.01, MA2.02 ",10.0,8.0,1543,1558,0.3,4.0,2018.0,
